user-0;7.0
user-1;7.0
user-2;7.333333333333333
user-3;8.0
user-4;7.666666666666667
user-5;7.0
user-6;6.666666666666667
user-7;6.333333333333333
user-8;7.0
user-9;7.0
user-10;7.0
user-11;5.333333333333333
user-12;6.666666666666667
user-13;5.333333333333333
user-14;7.333333333333333
user-15;7.0
user-16;6.666666666666667
user-17;7.0
user-18;6.666666666666667
user-19;6.0
user-20;7.333333333333333
user-21;6.333333333333333
user-22;5.333333333333333
user-23;6.666666666666667
user-24;5.0
user-25;6.666666666666667
user-26;7.0
user-27;7.0
user-28;7.666666666666667
user-29;6.666666666666667
user-30;6.333333333333333
user-31;6.666666666666667
user-32;6.333333333333333
user-33;5.333333333333333
user-34;6.0
user-35;6.333333333333333
user-36;7.666666666666667
user-37;7.333333333333333
user-38;6.666666666666667
user-39;7.333333333333333
user-40;7.0
user-41;6.333333333333333
user-42;7.0
user-43;7.0
user-44;6.333333333333333
user-45;7.0
user-46;6.0
user-47;6.666666666666667
user-48;7.333333333333333
user-49;6.666666666666667
user-50;7.0
user-51;6.333333333333333
user-52;6.333333333333333
user-53;6.666666666666667
user-54;7.333333333333333
user-55;7.0
user-56;7.333333333333333
user-57;7.0
user-58;7.0
user-59;6.333333333333333
user-60;6.666666666666667
user-61;7.333333333333333
user-62;6.666666666666667
user-63;7.0
user-64;7.0
user-65;6.0
user-66;7.333333333333333
user-67;6.666666666666667
user-68;7.0
user-69;6.0
user-70;7.333333333333333
user-71;6.0
user-72;6.666666666666667
user-73;7.0
user-74;6.666666666666667
user-75;5.666666666666667
user-76;7.666666666666667
user-77;6.333333333333333
user-78;7.0
user-79;7.0
user-80;7.666666666666667
user-81;7.0
user-82;7.0
user-83;7.0
user-84;6.333333333333333
user-85;7.666666666666667
user-86;6.666666666666667
user-87;7.333333333333333
user-88;6.333333333333333
user-89;6.666666666666667
user-90;6.666666666666667
user-91;6.666666666666667
user-92;5.333333333333333
user-93;5.333333333333333
user-94;6.333333333333333
user-95;7.0
user-96;7.0
user-97;7.333333333333333
user-98;7.666666666666667
user-99;7.0
user-100;7.333333333333333
user-101;7.0
user-102;6.666666666666667
user-103;6.666666666666667
user-104;7.666666666666667
user-105;7.0
user-106;6.333333333333333
user-107;8.0
user-108;7.0
user-109;7.0
user-110;7.333333333333333
user-111;7.333333333333333
user-112;7.0
user-113;6.666666666666667
user-114;7.666666666666667
user-115;6.666666666666667
user-116;5.333333333333333
user-117;7.0
user-118;6.666666666666667
user-119;6.333333333333333
user-120;7.0
user-121;6.333333333333333
user-122;7.0
user-123;7.0
user-124;6.666666666666667
user-125;7.333333333333333
user-126;7.0
user-127;6.333333333333333
user-128;7.333333333333333
user-129;7.333333333333333
user-130;7.666666666666667
user-131;6.0
user-132;6.333333333333333
user-133;5.666666666666667
user-134;7.0
user-135;7.0
user-136;6.333333333333333
user-137;6.666666666666667
user-138;6.666666666666667
user-139;7.0
user-140;6.333333333333333
user-141;7.333333333333333
user-142;6.666666666666667
user-143;6.666666666666667
user-144;7.333333333333333
user-145;6.666666666666667
user-146;6.333333333333333
user-147;8.0
user-148;6.333333333333333
user-149;5.666666666666667
user-150;7.333333333333333
user-151;7.0
user-152;7.0
user-153;6.666666666666667
user-154;7.333333333333333
user-155;7.333333333333333
user-156;6.333333333333333
user-157;7.0
user-158;7.333333333333333
user-159;6.0
user-160;7.333333333333333
user-161;7.0
user-162;6.666666666666667
user-163;6.0
user-164;7.0
user-165;7.333333333333333
user-166;6.666666666666667
user-167;7.0
user-168;7.0
user-169;7.0
user-170;7.0
user-171;7.333333333333333
user-172;7.666666666666667
user-173;7.0
user-174;6.333333333333333
user-175;5.666666666666667
user-176;7.333333333333333
user-177;7.0
user-178;7.0
user-179;7.333333333333333
user-180;7.0
user-181;7.0
user-182;7.666666666666667
user-183;7.0
user-184;7.333333333333333
user-185;7.0
user-186;7.0
user-187;6.333333333333333
user-188;6.333333333333333
user-189;7.0
user-190;7.666666666666667
user-191;6.333333333333333
user-192;6.333333333333333
user-193;6.666666666666667
user-194;7.0
user-195;7.333333333333333
user-196;8.0
user-197;6.333333333333333
user-198;6.666666666666667
user-199;7.0
user-200;6.333333333333333
user-201;6.666666666666667
user-202;7.333333333333333
user-203;7.0
user-204;7.0
user-205;7.333333333333333
user-206;6.333333333333333
user-207;7.333333333333333
user-208;7.333333333333333
user-209;6.666666666666667
user-210;5.666666666666667
user-211;6.333333333333333
user-212;6.666666666666667
user-213;7.0
user-214;6.666666666666667
user-215;7.0
user-216;7.333333333333333
user-217;7.333333333333333
user-218;7.0
user-219;6.333333333333333
user-220;7.0
user-221;7.666666666666667
user-222;6.0
user-223;6.333333333333333
user-224;7.666666666666667
user-225;6.666666666666667
user-226;6.333333333333333
user-227;7.333333333333333
user-228;7.333333333333333
user-229;7.666666666666667
user-230;7.333333333333333
user-231;7.0
user-232;7.0
user-233;7.0
user-234;6.666666666666667
user-235;7.333333333333333
user-236;6.666666666666667
user-237;7.666666666666667
user-238;7.0
user-239;7.333333333333333
user-240;6.666666666666667
user-241;7.333333333333333
user-242;7.333333333333333
user-243;7.0
user-244;6.0
user-245;7.333333333333333
user-246;7.333333333333333
user-247;7.333333333333333
user-248;6.333333333333333
user-249;6.666666666666667
user-250;6.666666666666667
user-251;6.666666666666667
user-252;7.666666666666667
user-253;7.0
user-254;6.666666666666667
user-255;7.0
user-256;7.0
user-257;6.0
user-258;7.333333333333333
user-259;6.666666666666667
user-260;6.0
user-261;6.666666666666667
user-262;7.333333333333333
user-263;6.0
user-264;7.333333333333333
user-265;7.0
user-266;7.0
user-267;5.666666666666667
user-268;8.0
user-269;5.666666666666667
user-270;6.0
user-271;6.666666666666667
user-272;7.666666666666667
user-273;7.333333333333333
user-274;5.333333333333333
user-275;6.333333333333333
user-276;6.666666666666667
user-277;7.333333333333333
user-278;7.333333333333333
user-279;6.0
user-280;7.0
user-281;7.666666666666667
user-282;6.666666666666667
user-283;7.666666666666667
user-284;7.0
user-285;7.666666666666667
user-286;7.0
user-287;7.333333333333333
user-288;5.0
user-289;7.0
user-290;6.666666666666667
user-291;7.333333333333333
user-292;7.0
user-293;7.0
user-294;7.0
user-295;6.666666666666667
user-296;7.0
user-297;7.0
user-298;7.0
user-299;7.333333333333333
user-300;7.666666666666667
user-301;7.0
user-302;7.333333333333333
user-303;6.333333333333333
user-304;6.666666666666667
user-305;6.666666666666667
user-306;7.666666666666667
user-307;6.666666666666667
user-308;7.666666666666667
user-309;6.333333333333333
user-310;8.0
user-311;7.0
user-312;6.0
user-313;7.0
user-314;7.0
user-315;7.0
user-316;6.666666666666667
user-317;7.0
user-318;7.0
user-319;6.333333333333333
user-320;6.333333333333333
user-321;7.0
user-322;6.333333333333333
user-323;7.333333333333333
user-324;7.0
user-325;7.666666666666667
user-326;7.0
user-327;6.333333333333333
user-328;7.333333333333333
user-329;7.333333333333333
user-330;6.666666666666667
user-331;7.0
user-332;7.0
user-333;7.333333333333333
user-334;7.333333333333333
user-335;7.0
user-336;6.666666666666667
user-337;7.666666666666667
user-338;7.333333333333333
user-339;6.333333333333333
user-340;7.0
user-341;6.333333333333333
user-342;5.666666666666667
user-343;7.0
user-344;7.666666666666667
user-345;7.0
user-346;7.0
user-347;8.0
user-348;7.333333333333333
user-349;6.666666666666667
user-350;7.0
user-351;7.333333333333333
user-352;6.0
user-353;7.333333333333333
user-354;6.666666666666667
user-355;6.666666666666667
user-356;7.333333333333333
user-357;6.0
user-358;6.333333333333333
user-359;8.333333333333334
user-360;7.666666666666667
user-361;6.333333333333333
user-362;7.666666666666667
user-363;6.0
user-364;6.666666666666667
user-365;7.333333333333333
user-366;7.0
user-367;7.333333333333333
user-368;7.666666666666667
user-369;7.0
user-370;6.666666666666667
user-371;6.333333333333333
user-372;6.666666666666667
user-373;6.666666666666667
user-374;7.333333333333333
user-375;7.666666666666667
user-376;7.333333333333333
user-377;7.666666666666667
user-378;6.666666666666667
user-379;6.666666666666667
user-380;7.0
user-381;6.666666666666667
user-382;8.0
user-383;6.666666666666667
user-384;6.666666666666667
user-385;7.333333333333333
user-386;6.333333333333333
user-387;7.333333333333333
user-388;7.0
user-389;7.666666666666667
user-390;7.0
user-391;7.666666666666667
user-392;6.0
user-393;7.0
user-394;7.0
user-395;7.0
user-396;6.666666666666667
user-397;6.666666666666667
user-398;7.0
user-399;7.666666666666667
user-400;8.0
user-401;6.666666666666667
user-402;6.666666666666667
user-403;7.333333333333333
user-404;6.333333333333333
user-405;7.0
user-406;7.333333333333333
user-407;6.666666666666667
user-408;7.666666666666667
user-409;7.333333333333333
user-410;7.0
user-411;7.666666666666667
user-412;7.0
user-413;7.0
user-414;7.0
user-415;6.0
user-416;7.0
user-417;7.666666666666667
user-418;6.666666666666667
user-419;5.666666666666667
user-420;5.333333333333333
user-421;7.333333333333333
user-422;6.333333333333333
user-423;7.0
user-424;7.666666666666667
user-425;7.0
user-426;7.333333333333333
user-427;6.333333333333333
user-428;6.333333333333333
user-429;6.0
user-430;7.0
user-431;6.666666666666667
user-432;6.333333333333333
user-433;8.0
user-434;7.0
user-435;5.333333333333333
user-436;7.333333333333333
user-437;7.333333333333333
user-438;6.666666666666667
user-439;8.0
user-440;7.0
user-441;7.333333333333333
user-442;7.0
user-443;7.666666666666667
user-444;6.666666666666667
user-445;7.333333333333333
user-446;6.333333333333333
user-447;7.333333333333333
user-448;7.333333333333333
user-449;7.0
user-450;6.666666666666667
user-451;6.666666666666667
user-452;5.666666666666667
user-453;7.0
user-454;7.0
user-455;6.666666666666667
user-456;6.0
user-457;7.0
user-458;7.333333333333333
user-459;6.666666666666667
user-460;6.666666666666667
user-461;7.666666666666667
user-462;7.333333333333333
user-463;6.666666666666667
user-464;7.666666666666667
user-465;7.0
user-466;7.0
user-467;7.333333333333333
user-468;6.333333333333333
user-469;6.666666666666667
user-470;7.0
user-471;6.666666666666667
user-472;7.333333333333333
user-473;6.333333333333333
user-474;7.333333333333333
user-475;7.0
user-476;7.0
user-477;6.666666666666667
user-478;7.666666666666667
user-479;6.333333333333333
user-480;6.333333333333333
user-481;6.0
user-482;6.666666666666667
user-483;6.333333333333333
user-484;7.0
user-485;6.333333333333333
user-486;7.0
user-487;7.333333333333333
user-488;6.0
user-489;7.0
user-490;6.666666666666667
user-491;7.0
user-492;7.333333333333333
user-493;7.333333333333333
user-494;7.0
user-495;6.333333333333333
user-496;7.333333333333333
user-497;6.666666666666667
user-498;7.666666666666667
user-499;7.0
